Account Name,MRR_Calculated,SAAS Amount to Date,Industry_Cluster_Enhanced_V2,Company_Size_V2,Business_Type_V2,Signup Country,Employees,Users,Custom Screens New,Custom Screens Classic,MRR_Rank,MRR_Cumulative_Pct,MRR_Percentile,LTV_Rank,LTV_Cumulative_Pct,LTV_Percentile,MRR_Tier,LTV_Tier
tfriedl,49.0,16366.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,8.0,1.0,35.0,0.0,646.0,93.80642826477431,59.98142989786444,172.0,63.63404933738078,17.28643216080402,Bottom 50%,Top 20%
vantagemeasure,89.0,6352.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,,3.0,2.0,17.0,0.0,449.0,85.32809490885597,41.689879294336116,393.0,86.9734361841867,39.49748743718593,Top 50%,Top 50%
urbanfrontltd,196.0,14700.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,13.0,4.0,0.0,0.0,240.0,66.85920476268892,22.284122562674096,190.0,66.45259164265585,19.09547738693467,Top 50%,Top 20%
maassociates,9.75,4759.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,3.0,3.0,2.0,0.0,960.0,99.58621154582126,89.13649025069638,462.0,90.9441234157663,46.4321608040201,Bottom 50%,Top 50%
FoamRubberFabricators,49.0,5831.0,"Chemicals, Plastics & Rubber",Micro (1-5 employees),B2B,,3.0,1.0,19.0,0.0,648.0,93.87208947407322,60.16713091922006,416.0,88.40190283950677,41.80904522613066,Bottom 50%,Top 50%
raybiotech,490.0,29174.0,General/Specialty Manufacturing,Unknown,B2B,,0.0,10.0,9.0,0.0,48.0,28.273850726577294,4.456824512534819,81.0,43.087953298017105,8.140703517587939,Top 10%,Top 10%
dars,28.0,2193.0,Food & Beverage Dist/Mfg,Medium (21-50 employees),Hybrid (B2B & B2C),,28.0,1.0,2.0,0.0,786.0,97.53061368736167,72.98050139275766,629.0,96.7961945961959,63.21608040201006,Bottom 50%,Bottom 50%
leichtseattle1,17.333333333333332,10086.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,,14.0,4.0,1.0,0.0,867.0,98.76622811064799,80.50139275766016,278.0,77.36158086986778,27.939698492462313,Bottom 50%,Top 50%
exergamefitness,14.25,10320.82,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,4.0,3.0,14.0,0.0,901.0,99.12284217849852,83.65831012070566,269.0,76.41746135632563,27.035175879396984,Bottom 50%,Top 50%
boeckeler,12.333333333333334,15233.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,6.0,4.0,3.0,0.0,916.0,99.25701214954044,85.05106778087278,181.0,65.07736087487538,18.190954773869347,Bottom 50%,Top 20%
rgvegas,9.166666666666666,9242.0,General Retail,Medium (21-50 employees),B2C,,26.0,2.0,17.0,0.0,962.0,99.59871844283056,89.322191272052,301.0,79.63734669624662,30.251256281407034,Bottom 50%,Top 50%
timberwolfforest,104.0,8852.59,General Retail,Micro (1-5 employees),B2C,,2.0,2.0,42.0,0.0,408.0,82.6942205668004,37.88300835654596,316.0,81.0265702236761,31.758793969849247,Top 50%,Top 50%
lifetimeteallc,49.0,4606.0,General Wholesale/Distribution,Unknown,B2B,,0.0,1.0,18.0,0.0,658.0,94.20039552056775,61.09563602599815,471.0,91.37500084462614,47.33668341708543,Bottom 50%,Top 50%
redeagleinternational,445.0,33132.0,"Chemicals, Plastics & Rubber",Small (6-20 employees),B2B,,10.0,10.0,28.0,0.0,65.0,33.61183903764252,6.035283194057568,67.0,38.630598641643985,6.733668341708543,Top 10%,Top 10%
rapidindustriesqbd,7.666666666666667,11547.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,4.0,2.0,9.0,0.0,985.0,99.72819832749386,91.4577530176416,244.0,73.6044699648991,24.522613065326635,Bottom 50%,Top 50%
BonOpusSales,17.333333333333332,13954.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,1.0,4.0,51.0,0.0,864.0,98.73138746897916,80.22284122562674,197.0,67.48328199889009,19.798994974874372,Bottom 50%,Top 20%
cfsusa1,534.0,35952.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,63.0,12.0,15.0,0.0,45.0,27.276202352637778,4.178272980501393,60.0,36.19796165884041,6.030150753768844,Top 10%,Top 10%
goldengroveglobal,3.3333333333333335,2880.0,Food & Beverage Dist/Mfg,Unknown,B2C,,0.0,1.0,2.0,0.0,1052.0,99.95415998908643,97.67873723305478,578.0,95.4971209698317,58.09045226130654,Bottom 50%,Bottom 50%
stanwoodredimix,146.0,14705.0,Building Materials & Construction,Small (6-20 employees),B2B,,7.0,2.0,11.0,0.0,315.0,75.25546439870169,29.247910863509752,189.0,66.30163718224831,18.99497487437186,Top 50%,Top 20%
sumakenorthamericaMT,366.0,22843.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,3.0,6.0,0.0,0.0,96.0,41.89386156972199,8.913649025069638,116.0,52.28884916242147,11.658291457286433,Top 10%,Top 20%
precisionsurgicalinc,467.0,39362.24,Medical Equipment & Supplies,Small (6-20 employees),B2B,,12.0,8.0,58.0,0.0,58.0,31.466459525651697,5.385329619312906,48.0,31.528709659140514,4.824120603015075,Top 10%,Top 10%
theblastbagCo1,112.0,9044.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,10.0,4.0,7.0,0.0,386.0,81.10160123513201,35.840297121634165,309.0,80.3856443869042,31.055276381909547,Top 50%,Top 50%
solsticeag,734.0,42370.0,"Chemicals, Plastics & Rubber",Small (6-20 employees),B2B,,10.0,14.0,138.0,0.0,28.0,20.280603512945046,2.5998142989786444,36.0,26.497480159295357,3.618090452261306,Top 10%,Top 10%
Solavantilighting1,12.25,11968.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,5.0,3.0,16.0,0.0,920.0,99.2898427541899,85.42246982358404,237.0,72.7606065995113,23.819095477386934,Bottom 50%,Top 50%
akzanwholesale,112.0,8484.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,9.0,4.0,0.0,0.0,387.0,81.17664261718791,35.93314763231198,327.0,82.00375697925625,32.8643216080402,Top 50%,Top 50%
pacificergonomics,263.0,24129.0,Office Supplies & Equipment,Small (6-20 employees),B2B,,6.0,5.0,100.0,0.0,153.0,53.70012890869914,14.206128133704734,106.0,49.866451102328,10.65326633165829,Top 20%,Top 20%
bccrmed,89.0,7307.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,34.0,2.0,7.0,0.0,450.0,85.3877260070968,41.78272980501393,361.0,84.73799152646403,36.281407035175874,Top 50%,Top 50%
hollingbery,29.0,33568.0,Food & Beverage Dist/Mfg,Medium (21-50 employees),B2C,,25.0,10.0,23.0,0.0,780.0,97.41687909268319,72.42339832869081,64.0,37.60322517593434,6.432160804020101,Bottom 50%,Top 10%
aquashieldenclosures,120.0,12016.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,15.0,3.0,7.0,0.0,368.0,79.69680869604994,34.16898792943361,235.0,72.51465762676052,23.618090452261306,Top 50%,Top 50%
back2internationalltd,312.0,27924.0,Furniture & Home Furnishings,Large (51-200 employees),B2B,,57.0,6.0,16.0,0.0,121.0,47.61593445456883,11.234911792014856,87.0,44.84818499647803,8.743718592964825,Top 20%,Top 10%
SunshineUSALLC1,108.0,39249.0,Electrical & Lighting Equipment,Medium (21-50 employees),B2B,,42.0,3.0,10.0,0.0,398.0,81.98652003290275,36.954503249767875,50.0,32.335293742284506,5.025125628140704,Top 50%,Top 10%
deltakits1,23.333333333333332,21466.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,12.0,7.0,56.0,0.0,824.0,98.19554510023639,76.50882079851439,127.0,54.782802101310736,12.763819095477386,Bottom 50%,Top 20%
headnhome,245.0,18591.0,General/Specialty Manufacturing,Medium (21-50 employees),B2B,,31.0,8.0,6.0,0.0,178.0,57.91115646424638,16.527390900649955,156.0,60.757075333114905,15.678391959798995,Top 20%,Top 20%
USTestingEquipment,122.0,23432.0,Safety & Security Equipment,Micro (1-5 employees),B2B,,5.0,2.0,25.0,1.0,347.0,78.00033745171493,32.21912720519963,114.0,51.818199854299166,11.457286432160805,Top 50%,Top 20%
chapmanco,107.0,55574.69,Building Materials & Construction,Micro (1-5 employees),B2B,,1.0,42.0,204.0,0.0,400.0,82.13057268595647,37.14020427112349,18.0,17.279196394854228,1.809045226130653,Top 50%,Top 10%
voltairesystems,22.833333333333332,22722.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,1.0,7.0,40.0,0.0,827.0,98.24166428295823,76.78737233054783,117.0,52.522181628365686,11.758793969849247,Bottom 50%,Top 20%
podiatrycc,89.0,8625.0,General Retail,Unknown,B2C,,0.0,2.0,45.0,0.0,451.0,85.44735710533764,41.875580315691735,323.0,81.65311133265247,32.462311557788944,Top 50%,Top 50%
dhsoftwarealliance1,0.0,0.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,1.0,1.0,0.0,0.0,,,,,,,No Revenue,No Revenue
pickonus,37.0,23941.0,General Retail,Micro (1-5 employees),B2C,,3.0,1.0,35.0,0.0,745.0,96.6364263855572,69.17363045496751,107.0,50.11230149257404,10.753768844221105,Bottom 50%,Top 20%
afghanicts,0.0,0.0,General Wholesale/Distribution,Large (51-200 employees),B2B,,62.0,2.0,0.0,0.0,,,,,,,No Revenue,No Revenue
expressassembly1,44.75,41881.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,9.0,10.0,100.0,0.0,666.0,94.45224199222051,61.83844011142061,39.0,27.789332001045548,3.919597989949749,Bottom 50%,Top 10%
MYGUTTERLOCK,181.0,10038.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,13.0,4.0,5.0,0.0,265.0,69.97677217970742,24.605385329619313,279.0,77.46466120140322,28.04020100502513,Top 50%,Top 50%
CunninghamPianoCo,72.5,49946.0,General Retail,Large (51-200 employees),B2C,,61.0,17.0,20.0,0.0,509.0,88.553947486856,47.26090993500464,27.0,22.20924902702662,2.7135678391959797,Top 50%,Top 10%
rawfood,0.0,56.0,Food & Beverage Dist/Mfg,Micro (1-5 employees),B2C,,1.0,2.0,0.0,0.0,,,,987.0,99.99629699466512,99.19597989949749,No Revenue,Bottom 50%
excelpkgsystems,188.0,14662.0,Industrial Equipment & Machinery,Micro (1-5 employees),B2B,,5.0,5.0,15.0,0.0,247.0,67.75685379491556,22.934076137418753,192.0,66.75408980303442,19.2964824120603,Top 50%,Top 20%
atWork,49.833333333333336,34273.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,,13.0,13.0,139.0,1.0,621.0,92.9853532678308,57.66016713091921,62.0,36.90670311946468,6.231155778894473,Bottom 50%,Top 10%
affinityr,73.0,7719.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,,4.0,1.0,31.0,0.0,506.0,88.40788479678294,46.982358402971215,347.0,83.65434644820893,34.87437185929648,Top 50%,Top 50%
blkcorp,43.416666666666664,40152.0,Manufacturer Representatives,Unknown,B2B,,0.0,11.0,38.0,0.0,694.0,95.28182893759734,64.43825441039925,45.0,30.30808819544129,4.522613065326634,Bottom 50%,Top 10%
keastenterprises,104.0,33532.0,General Retail,Medium (21-50 employees),B2C,,33.0,2.0,54.0,0.0,406.0,82.55485800012517,37.697307335190345,65.0,37.947565649838104,6.532663316582915,Top 50%,Top 10%
apexstone,776.0,55271.0,Building Materials & Construction,Medium (21-50 employees),B2B,,42.0,14.0,53.0,1.0,24.0,18.259176283814412,2.2284122562674096,19.0,17.84677489697563,1.9095477386934674,Top 10%,Top 10%
ezloinnovation,49.0,49366.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,15.0,1.0,57.0,0.0,633.0,93.37963040433141,58.77437325905292,28.0,22.716189019712203,2.814070351758794,Bottom 50%,Top 10%
shedyard,123.0,29216.81,General Retail,Small (6-20 employees),B2C,,8.0,4.0,102.0,0.0,339.0,77.34640540808499,31.47632311977716,80.0,42.788365173668176,8.040201005025125,Top 50%,Top 10%
triangleatlantic,3.3333333333333335,9862.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,20.0,1.0,5.0,0.0,1058.0,99.96756023588217,98.23584029712164,285.0,78.07568788869361,28.643216080402013,Bottom 50%,Top 50%
abeep,478.0,38868.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,23.0,10.0,17.0,0.0,53.0,29.891930527157502,4.921077065923862,52.0,33.13395579696038,5.226130653266332,Top 10%,Top 10%
trask2000,125.0,25077.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,53.0,2.0,62.0,0.0,335.0,77.01273926287219,31.10492107706592,101.0,48.612779443148916,10.150753768844222,Top 50%,Top 20%
brownsafe,74.16666666666667,84731.25,General/Specialty Manufacturing,Large (51-200 employees),B2B,,85.0,20.0,182.0,0.0,497.0,87.96735168337445,46.14670380687094,7.0,9.734867898724794,0.7035175879396985,Top 50%,Top 10%
equipmentguys,374.0,21355.0,Sporting Goods & Fitness Equipment,Medium (21-50 employees),B2B,,40.0,8.0,22.0,0.0,91.0,40.65902882749867,8.449396471680593,129.0,55.22174070373656,12.964824120603016,Top 10%,Top 20%
houhyd,263.0,24599.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,14.0,5.0,27.0,0.0,154.0,53.87634215406253,14.298978644382544,103.0,49.11959620770356,10.35175879396985,Top 20%,Top 20%
usafleetsolutions,1003.0,58546.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,51.0,16.0,105.0,0.0,14.0,12.460219482977273,1.2999071494893222,16.0,16.11744788954471,1.6080402010050252,Top 10%,Top 10%
novamen,70.5,30891.0,General Retail,Medium (21-50 employees),B2C,,39.0,18.0,35.0,0.0,510.0,88.60118335681084,47.353760445682454,75.0,41.25371478902491,7.537688442211055,Top 50%,Top 10%
fifoil,53.416666666666664,54118.0,Industrial Equipment & Machinery,Small (6-20 employees),B2B,,20.0,15.0,66.0,0.0,595.0,92.08150662146116,55.246053853296196,23.0,20.08784040051114,2.3115577889447234,Bottom 50%,Top 10%
dimagesinc,0.0,0.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,2.0,2.0,0.0,0.0,,,,,,,No Revenue,No Revenue
fxpartnersusa1,68.0,8941.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,2.0,2.0,2.0,0.0,515.0,88.83066258318712,47.8180129990715,312.0,80.66210669867915,31.35678391959799,Top 50%,Top 50%
wagnerranchservices,49.0,4410.0,Agriculture & Greenhouse/Nursery,Medium (21-50 employees),B2B,,21.0,1.0,0.0,0.0,626.0,93.14981617178523,58.12441968430826,487.0,92.1183160111892,48.94472361809045,Bottom 50%,Top 50%
niagaramachine1,116.0,74420.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,8.0,2.0,28.0,0.0,377.0,80.41472691812933,35.00464252553389,10.0,12.192652970421284,1.0050251256281406,Top 50%,Top 10%
AVAILForensicsCo1,48.8,5836.0,Electronics & Technology,Unknown,B2B,,0.0,1.0,5.0,14.0,659.0,94.23309212274924,61.18848653667596,413.0,88.22221876727053,41.507537688442206,Bottom 50%,Top 50%
albertlpunktinc1,40.0,3640.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,,5.0,1.0,1.0,0.0,708.0,95.65809670074815,65.73816155988858,532.0,93.9745182914806,53.46733668341709,Bottom 50%,Bottom 50%
officefurniturecentreglasgow,200.0,17186.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,,13.0,5.0,10.0,0.0,228.0,65.27998567781623,21.16991643454039,167.0,62.784688457001224,16.78391959798995,Top 50%,Top 20%
PlanetPOS,14.0,9485.0,Food & Beverage Dist/Mfg,Small (6-20 employees),B2C,,12.0,1.0,14.0,0.0,904.0,99.15115019985443,83.9368616527391,293.0,78.86940336081315,29.447236180904525,Bottom 50%,Top 50%
fujimats,91.91666666666669,105391.71,General/Specialty Manufacturing,Small (6-20 employees),B2B,,19.0,20.0,135.0,0.0,439.0,84.72731717751563,40.76137418755803,4.0,7.0267012357173195,0.4020100502512563,Top 50%,Top 10%
classicrockfaceblock,147.0,18186.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,6.0,3.0,6.0,0.0,306.0,74.37037809784603,28.412256267409468,160.0,61.50881519623022,16.08040201005025,Top 50%,Top 20%
ascocarbondioxideinc,405.0,36148.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,2.0,9.0,27.0,0.0,78.0,37.28283664732324,7.242339832869081,59.0,35.828770178529425,5.92964824120603,Top 10%,Top 10%
magnummarketing,21.5,22536.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,9.0,6.0,36.0,1.0,833.0,98.33144593648937,77.34447539461468,119.0,52.98679275807169,11.959798994974873,Bottom 50%,Top 20%
theheartpinecompany,196.0,10946.0,Wood Products & Lumber,Large (51-200 employees),B2B,,135.0,4.0,6.0,0.0,238.0,66.59655992549328,22.098421541318476,257.0,75.10733971188155,25.829145728643216,Top 50%,Top 50%
stallwatch,49.0,4655.0,General Retail,Micro (1-5 employees),B2B,,1.0,1.0,5.0,0.0,632.0,93.34679979968196,58.681522748375116,468.0,91.23291880964665,47.03517587939699,Bottom 50%,Top 50%
appackagingcorp,401.0,30014.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,53.0,11.0,7.0,0.0,80.0,37.820856556170405,7.428040854224697,77.0,41.87821441863196,7.738693467336684,Top 10%,Top 10%
celluma,1122.0,83440.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,15.0,24.0,51.0,0.0,6.0,6.749704310991721,0.5571030640668524,8.0,10.591714169228492,0.8040201005025126,Top 10%,Top 10%
stagepolymers,104.0,10782.0,Manufacturer Representatives,Micro (1-5 employees),B2B,,1.0,2.0,51.0,1.0,407.0,82.62453928346278,37.79015784586815,262.0,75.66375374533933,26.331658291457288,Top 50%,Top 50%
knf,320.0,29112.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,2.0,8.0,142.0,83.0,118.0,46.97808270709373,10.95636025998143,82.0,43.38690474368949,8.241206030150753,Top 20%,Top 10%
cadsupplies1,200.0,16426.07,General Retail,Small (6-20 employees),B2C,,9.0,5.0,7.0,30.0,229.0,65.41398814577317,21.262766945218196,171.0,63.46598670479373,17.185929648241206,Top 50%,Top 20%
tippmannarmscompanyllc,394.0,33382.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,91.0,10.0,14.0,0.0,82.0,38.351506329279935,7.613741875580315,66.0,38.290365772105055,6.633165829145729,Top 10%,Top 10%
ErazorBits2017,40.0,3840.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,,1.0,1.0,0.0,1041.0,700.0,95.44369275201701,64.9953574744661,523.0,93.63085043779158,52.56281407035176,Bottom 50%,Bottom 50%
lenworth,414.0,61936.0,General Wholesale/Distribution,Large (51-200 employees),B2B,,83.0,9.0,53.0,0.0,75.0,36.46743162980518,6.963788300835655,13.0,14.2688056550868,1.306532663316583,Top 10%,Top 10%
hylunia,208.0,27216.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,60.0,4.0,14.0,0.0,218.0,63.9228086823482,20.2414113277623,91.0,45.9714453515792,9.145728643216081,Top 50%,Top 10%
dmitriyco1,15.333333333333334,21479.0,Furniture & Home Furnishings,Small (6-20 employees),B2B,,18.0,4.0,30.0,0.0,888.0,98.9948698215996,82.45125348189416,126.0,54.5623675130721,12.663316582914572,Bottom 50%,Top 20%
thesplashhottubspools,326.0,39744.0,General Retail,Large (51-200 employees),B2C,,157.0,10.0,20.0,34.0,115.0,46.33219081154122,10.677808727948005,47.0,31.124498387056722,4.723618090452261,Top 20%,Top 10%
vpnz,26.666666666666668,32608.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,3.0,8.0,14.0,211.0,798.0,97.75406280267988,74.09470752089136,69.0,39.300435954427854,6.934673366834171,Bottom 50%,Top 10%
ct,260.0,20240.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,10.0,5.0,58.0,0.0,156.0,54.22491607383556,14.484679665738161,140.0,57.580583855295174,14.07035175879397,Top 20%,Top 20%
servsixus,120.0,12720.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,8.0,3.0,6.0,3.0,371.0,79.93801313837247,34.44753946146704,219.0,70.49761234200383,22.01005025125628,Top 50%,Top 50%
nellieshairemporiumincnew,120.0,14120.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,15.0,3.0,0.0,2.0,374.0,80.17921758069498,34.72609099350046,195.0,67.19633502697393,19.597989949748744,Top 50%,Top 20%
customturnings,4.333333333333333,4320.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,8.0,1.0,0.0,0.0,1023.0,99.87939777883864,94.98607242339833,496.0,92.51964744185281,49.84924623115578,Bottom 50%,Top 50%
exposuresfineart,3.3333333333333335,3434.0,General Retail,Enterprise (200+ employees),B2C,,470.0,1.0,3.0,0.0,1056.0,99.96309348695026,98.05013927576601,542.0,94.33478702821007,54.472361809045225,Bottom 50%,Bottom 50%
flowerhouse,40.0,10856.0,General Wholesale/Distribution,Micro (1-5 employees),B2B,,2.0,1.0,5.0,0.0,701.0,95.47049324560841,65.08820798514392,260.0,75.44223064194402,26.13065326633166,Bottom 50%,Top 50%
onsight,3.3333333333333335,13224.0,Safety & Security Equipment,Large (51-200 employees),B2B,,53.0,1.0,19.0,0.0,1047.0,99.94299311675667,97.21448467966573,213.0,69.7030578916928,21.407035175879397,Bottom 50%,Top 50%
genprollc,38.0,22107.24,General Wholesale/Distribution,Small (6-20 employees),B2B,,10.0,9.0,26.0,0.0,741.0,96.5370970561841,68.80222841225627,122.0,53.67222910919144,12.261306532663317,Bottom 50%,Top 20%
grothouse,26.666666666666668,23770.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,16.0,8.0,29.0,0.0,799.0,97.77192979840747,74.18755803156918,111.0,51.09203701666256,11.155778894472363,Bottom 50%,Top 20%
coolsealgaskets,52.0,21072.0,HVAC & Refrigeration Equipment,Small (6-20 employees),B2B,,14.0,1.0,33.0,4.0,610.0,92.61081636989113,56.638811513463324,135.0,56.52765082142537,13.5678391959799,Bottom 50%,Top 20%
hidcorind,80.0,10372.0,General/Specialty Manufacturing,Micro (1-5 employees),B2B,,2.0,2.0,173.0,0.0,475.0,86.81317725998889,44.10399257195915,267.0,76.20534651534773,26.834170854271356,Top 50%,Top 50%
datamemorymarketing,40.0,3840.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,30.0,1.0,0.0,1.0,718.0,95.92610163666205,66.66666666666666,520.0,93.51255143208445,52.26130653266332,Bottom 50%,Bottom 50%
agralarm1,432.0,27256.0,Electronics & Technology,Small (6-20 employees),B2B,,18.0,9.0,17.0,0.0,68.0,34.49089522744013,6.313834726090993,90.0,45.69196395059612,9.045226130653267,Top 10%,Top 10%
elmusa,360.0,36256.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,21.0,9.0,19.0,0.0,102.0,43.34778834705493,9.47075208913649,58.0,35.45756597207967,5.8291457286432165,Top 10%,Top 10%
pipefusionservicesinc,26.25,14986.5,Apparel & Textiles,Small (6-20 employees),B2C,,6.0,7.0,75.0,0.0,806.0,97.89571457818269,74.83751160631384,184.0,65.54048813250459,18.492462311557787,Bottom 50%,Top 20%
penwestcanada,10.0,9093.5,Food & Beverage Dist/Mfg,Small (6-20 employees),B2C,,12.0,4.0,0.0,0.0,956.0,99.55957855531481,88.76508820798514,305.0,80.01339068753924,30.65326633165829,Bottom 50%,Top 50%
globalpackage,5.833333333333333,12420.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,9.0,2.0,36.0,0.0,1010.0,99.83696366398557,93.77901578458682,223.0,71.01019926378997,22.412060301507537,Bottom 50%,Top 50%
seaciderfarmandciderhouse,10.416666666666666,8430.5,General/Specialty Manufacturing,Medium (21-50 employees),B2B,,31.0,3.0,5.0,0.0,946.0,99.4917956402733,87.83658310120705,328.0,82.09032987575051,32.96482412060301,Bottom 50%,Top 50%
exloc9,250.0,28143.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,6.0,6.0,23.0,0.0,166.0,55.93462006188133,15.41318477251625,86.0,44.5614331357692,8.64321608040201,Top 20%,Top 10%
spus,210.0,18165.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,16.0,6.0,16.0,0.0,213.0,63.224655824292476,19.77715877437326,161.0,61.6953517794481,16.180904522613066,Top 20%,Top 20%
uatllc,5.0,5727.5,General Wholesale/Distribution,Micro (1-5 employees),B2B,,2.0,2.0,10.0,0.0,1017.0,99.86130744566444,94.42896935933148,424.0,88.87549935376086,42.61306532663316,Bottom 50%,Top 50%
rapidfireprotectionnew,11.666666666666666,10496.5,Safety & Security Equipment,Large (51-200 employees),B2B,,54.0,4.0,0.0,0.0,933.0,99.39598387568411,86.62952646239555,265.0,75.9922337318894,26.633165829145728,Bottom 50%,Top 50%
fjsproductionsllc,270.96,6436.77,General Retail,Micro (1-5 employees),B2C,,1.0,6.0,50.0,3.0,148.0,52.80850328740717,13.741875580315691,386.0,86.51377430697987,38.79396984924623,Top 20%,Top 50%
vedafarming1,90.0,22340.0,Agriculture & Greenhouse/Nursery,Small (6-20 employees),B2B,,13.0,2.0,61.0,0.0,443.0,84.96963830707112,41.13277623026927,120.0,53.216202461847494,12.060301507537687,Top 50%,Top 20%
merrimuseenterprisesllc,25.0,4416.0,General Retail,Micro (1-5 employees),B2C,,2.0,1.0,5.0,0.0,812.0,97.998505637978,75.39461467038069,486.0,92.07302967306693,48.84422110552764,Bottom 50%,Top 50%
cityfloral,46.666666666666664,34744.5,General Retail,Enterprise (200+ employees),Hybrid (B2B & B2C),,232.0,22.0,17.0,1.0,663.0,94.36106447964812,61.55988857938719,61.0,36.55475330847507,6.130653266331659,Bottom 50%,Top 10%
primefish,35.0,4085.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,25.0,1.0,10.0,0.0,755.0,96.87997587106895,70.1021355617456,506.0,92.94857632589208,50.85427135678392,Bottom 50%,Bottom 50%
westernpackaging,480.0,41560.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,15.0,12.0,1.0,129.0,51.0,29.250058705643696,4.735376044568245,41.0,28.646116657483773,4.1206030150753765,Top 10%,Top 10%
datamemorysales,280.0,38514.0,General Wholesale/Distribution,Medium (21-50 employees),B2B,,24.0,6.0,61.0,1.0,141.0,51.51741630913551,13.09192200557103,55.0,34.32592096956879,5.527638190954774,Top 20%,Top 10%
atlanticgraphics,365.0,24755.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,61.0,9.0,25.0,0.0,97.0,42.13841607374343,9.006499535747446,102.0,48.86698880827738,10.251256281407036,Top 10%,Top 20%
aswsouth,220.0,17880.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,17.0,6.0,9.0,0.0,201.0,61.49669399998756,18.662952646239557,163.0,62.065241552501114,16.381909547738694,Top 20%,Top 20%
elecraft7,555.0,50690.0,General/Specialty Manufacturing,Large (51-200 employees),B2B,,71.0,19.0,73.0,1.0,42.0,26.19078236218646,3.8997214484679668,26.0,21.69635300801202,2.613065326633166,Top 10%,Top 10%
apdminc,235.0,20385.0,Medical Equipment & Supplies,Medium (21-50 employees),B2B,,40.0,7.0,10.0,1.0,189.0,59.676102969707415,17.548746518105848,139.0,57.37273907443474,13.969849246231156,Top 20%,Top 20%
waterscienceinc,90.0,8730.0,General Wholesale/Distribution,Small (6-20 employees),B2B,,19.0,2.0,2.0,0.0,444.0,85.02993941765175,41.22562674094708,319.0,81.29679513822305,32.06030150753769,Top 50%,Top 50%
vis2,755.0,54695.0,General/Specialty Manufacturing,Small (6-20 employees),B2B,,17.0,17.0,55.0,0.0,27.0,19.78881445554303,2.5069637883008355,21.0,18.97200176766646,2.1105527638190953,Top 10%,Top 10%
