field,research_value,enriched_value,research_normalized,enriched_normalized,account,enriched_industry_research,enriched_vertical,note
sub_industry,Unclassified,NOT_IN_ENRICHED,,,highcottonCo2,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,highcottonCo2,,,
total_events,55,NOT_IN_ENRICHED,,,highcottonCo2,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,highcottonCo2,,,Classification source tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),ipme,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,ipme,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,ipme,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,ipme,,,
qbo_industry_vs_sector,,Manufacturing,,Manufacturing,ipme,,,
total_events,835,NOT_IN_ENRICHED,,,ipme,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,ipme,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),sommselection,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,sommselection,,Wholesale and distribution services (MWD),
sub_industry,Wine Distribution,NOT_IN_ENRICHED,,,sommselection,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,sommselection,,,
total_events,6245,NOT_IN_ENRICHED,,,sommselection,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,sommselection,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,sommselection,,,Confidence level tracked in research only
industry_vs_vertical,Other,Wholesale and distribution services (MWD),Other,Wholesale and distribution services (MWD),ancientartsfibrecrafts,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,ancientartsfibrecrafts,,Wholesale and distribution services (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,ancientartsfibrecrafts,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,ancientartsfibrecrafts,,,
qbo_industry_vs_sector,,Craft kits merchant wholesalers,,Craft kits merchant wholesalers,ancientartsfibrecrafts,,,
total_events,235,NOT_IN_ENRICHED,,,ancientartsfibrecrafts,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,ancientartsfibrecrafts,,,Classification source tracked in research only
industry_vs_vertical,Manufacturing,Manufacturing (MWD),Manufacturing,Manufacturing (MWD),wplastics,PENDING RESEARCH,,
industry_vs_industry_research,Manufacturing,PENDING RESEARCH,Manufacturing,PENDING RESEARCH,wplastics,,Manufacturing (MWD),
sub_industry,Plastics,NOT_IN_ENRICHED,,,wplastics,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,wplastics,,,
total_events,656,NOT_IN_ENRICHED,,,wplastics,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,wplastics,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,wplastics,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Manufacturing (MWD),Consumer Goods,Manufacturing (MWD),Surfaceco,Rubber Flooring & Surface Solutions Manufacturing,,
industry_vs_industry_research,Consumer Goods,Rubber Flooring & Surface Solutions Manufacturing,Consumer Goods,Rubber Flooring & Surface Solutions Manufacturing,Surfaceco,,Manufacturing (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,Surfaceco,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing - Multi-Brand Surface Products,quote_driven,Manufacturing - Multi-Brand Surface Products,Surfaceco,,,
qbo_industry_vs_sector,OtherNone,Rubber Product Manufacturing,OtherNone,Rubber Product Manufacturing,Surfaceco,,,
total_events,1690,NOT_IN_ENRICHED,,,Surfaceco,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,Surfaceco,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,Surfaceco,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Wholesale and distribution services (MWD),Industrial,Wholesale and distribution services (MWD),BioAgEnergy,Bulk Petroleum & Renewable Motor Fuels Distribution,,
industry_vs_industry_research,Industrial,Bulk Petroleum & Renewable Motor Fuels Distribution,Industrial,Bulk Petroleum & Renewable Motor Fuels Distribution,BioAgEnergy,,Wholesale and distribution services (MWD),
sub_industry,Fuel Distribution,NOT_IN_ENRICHED,,,BioAgEnergy,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Wholesale Fuel Distribution - Agricultural Focus,transactional,Wholesale Fuel Distribution - Agricultural Focus,BioAgEnergy,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,"Automotive chemicals (lubricating greases, lubrication oils) merchant wholesalers",WholesaleDistributionandSales,"Automotive chemicals (lubricating greases, lubrication oils) merchant wholesalers",BioAgEnergy,,,
total_events,11786,NOT_IN_ENRICHED,,,BioAgEnergy,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,BioAgEnergy,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,BioAgEnergy,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),sylvacorp,Forest Products Manufacturing - Mulch & Engineered Wood Fiber,,
industry_vs_industry_research,Food & Beverage,Forest Products Manufacturing - Mulch & Engineered Wood Fiber,Food & Beverage,Forest Products Manufacturing - Mulch & Engineered Wood Fiber,sylvacorp,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,sylvacorp,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing & Wholesale - Family-Owned,quote_driven,Manufacturing & Wholesale - Family-Owned,sylvacorp,,,
total_events,9440,NOT_IN_ENRICHED,,,sylvacorp,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,sylvacorp,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,sylvacorp,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),ptegolfCo1,Golf Tournament Enhancement Products,,
industry_vs_industry_research,Food & Beverage,Golf Tournament Enhancement Products,Food & Beverage,Golf Tournament Enhancement Products,ptegolfCo1,,Wholesale and distribution services (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,ptegolfCo1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing & E-Commerce - Professional Golf Market,quote_driven,Manufacturing & E-Commerce - Professional Golf Market,ptegolfCo1,,,
qbo_industry_vs_sector,RetailSummary,Golf equipment and supplies merchant wholesalers,RetailSummary,Golf equipment and supplies merchant wholesalers,ptegolfCo1,,,
total_events,8625,NOT_IN_ENRICHED,,,ptegolfCo1,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,ptegolfCo1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,ptegolfCo1,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),NadalieUSA,Oak Barrel Cooperage - Wine & Spirits,,
industry_vs_industry_research,Other,Oak Barrel Cooperage - Wine & Spirits,Other,Oak Barrel Cooperage - Wine & Spirits,NadalieUSA,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,NadalieUSA,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing & Importing - Artisan Craftsmanship,quote_driven,Manufacturing & Importing - Artisan Craftsmanship,NadalieUSA,,,
total_events,316,NOT_IN_ENRICHED,,,NadalieUSA,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,NadalieUSA,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),tritterfeeferCo1,Custom Home Furnishings Manufacturing - Wholesale,,
industry_vs_industry_research,Construction & Building,Custom Home Furnishings Manufacturing - Wholesale,Construction & Building,Custom Home Furnishings Manufacturing - Wholesale,tritterfeeferCo1,,Manufacturing (MWD),
sub_industry,Outdoor Furniture/Sheds,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,"Custom Manufacturing - Family-Owned, Made in USA",quote_driven,"Custom Manufacturing - Family-Owned, Made in USA",tritterfeeferCo1,,,
qbo_industry_vs_sector,manufacturing,Manufacturing,manufacturing,Manufacturing,tritterfeeferCo1,,,
total_events,7385,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,tritterfeeferCo1,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),agproinc,Agricultural Equipment Manufacturing - Conservation Drills,,
industry_vs_industry_research,Other,Agricultural Equipment Manufacturing - Conservation Drills,Other,Agricultural Equipment Manufacturing - Conservation Drills,agproinc,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,agproinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Custom Design & Manufacturing - Pacific Northwest,quote_driven,Custom Design & Manufacturing - Pacific Northwest,agproinc,,,
total_events,574,NOT_IN_ENRICHED,,,agproinc,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,agproinc,,,Classification source tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),tfriedl,Printed Circuit Board Manufacturing Equipment & Supplies,,
industry_vs_industry_research,Consumer Goods,Printed Circuit Board Manufacturing Equipment & Supplies,Consumer Goods,Printed Circuit Board Manufacturing Equipment & Supplies,tfriedl,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,tfriedl,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Distribution & Service - PCB Industry Specialist,quote_driven,Distribution & Service - PCB Industry Specialist,tfriedl,,,
total_events,92,NOT_IN_ENRICHED,,,tfriedl,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,tfriedl,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,tfriedl,,,Confidence level tracked in research only
industry_vs_vertical,Consumer Goods,Wholesale and distribution services (MWD),Consumer Goods,Wholesale and distribution services (MWD),vantagemeasure,PENDING RESEARCH,,
industry_vs_industry_research,Consumer Goods,PENDING RESEARCH,Consumer Goods,PENDING RESEARCH,vantagemeasure,,Wholesale and distribution services (MWD),
sub_industry,Jewelry,NOT_IN_ENRICHED,,,vantagemeasure,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,vantagemeasure,,,
qbo_industry_vs_sector,other,Professional and Commercial Equipment and Supplies Merchant Wholesalers,other,Professional and Commercial Equipment and Supplies Merchant Wholesalers,vantagemeasure,,,
total_events,483,NOT_IN_ENRICHED,,,vantagemeasure,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,vantagemeasure,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,vantagemeasure,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),urbanfrontltd,Designer Hardwood Door Manufacturing - Bespoke Front Doors,,
industry_vs_industry_research,Construction & Building,Designer Hardwood Door Manufacturing - Bespoke Front Doors,Construction & Building,Designer Hardwood Door Manufacturing - Bespoke Front Doors,urbanfrontltd,,Manufacturing (MWD),
sub_industry,Doors & Windows,NOT_IN_ENRICHED,,,urbanfrontltd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,Handcrafted Manufacturing - UK Made,crm_pipeline,Handcrafted Manufacturing - UK Made,urbanfrontltd,,,
qbo_industry_vs_sector,,"Doors, wood and covered wood, manufacturing",,"Doors, wood and covered wood, manufacturing",urbanfrontltd,,,
total_events,1727,NOT_IN_ENRICHED,,,urbanfrontltd,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,urbanfrontltd,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,urbanfrontltd,,,Confidence level tracked in research only
industry_vs_vertical,Healthcare & Medical,Manufacturing (MWD),Healthcare & Medical,Manufacturing (MWD),FoamRubberFabricators,PENDING RESEARCH,,
industry_vs_industry_research,Healthcare & Medical,PENDING RESEARCH,Healthcare & Medical,PENDING RESEARCH,FoamRubberFabricators,,Manufacturing (MWD),
sub_industry,Medical Equipment,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,FoamRubberFabricators,,,
qbo_industry_vs_sector,,Plastics and Rubber Products Manufacturing,,Plastics and Rubber Products Manufacturing,FoamRubberFabricators,,,
total_events,1457,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,FoamRubberFabricators,,,Confidence level tracked in research only
industry_vs_vertical,Technology,Manufacturing (MWD),Technology,Manufacturing (MWD),raybiotech,Life Sciences - Proteomics Research Products Manufacturing,,
industry_vs_industry_research,Technology,Life Sciences - Proteomics Research Products Manufacturing,Technology,Life Sciences - Proteomics Research Products Manufacturing,raybiotech,,Manufacturing (MWD),
sub_industry,Software/Technology,NOT_IN_ENRICHED,,,raybiotech,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing & Services - Antibodies & Immunological Products,quote_driven,Manufacturing & Services - Antibodies & Immunological Products,raybiotech,,,
total_events,2189,NOT_IN_ENRICHED,,,raybiotech,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,raybiotech,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,raybiotech,,,Confidence level tracked in research only
industry_vs_vertical,Services,Retail,Services,Retail,leichtseattle1,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,leichtseattle1,,Retail,
sub_industry,Professional Services,NOT_IN_ENRICHED,,,leichtseattle1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,PENDING RESEARCH,transactional,PENDING RESEARCH,leichtseattle1,,,
qbo_industry_vs_sector,,Furniture Stores,,Furniture Stores,leichtseattle1,,,
total_events,143,NOT_IN_ENRICHED,,,leichtseattle1,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,leichtseattle1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,leichtseattle1,,,Confidence level tracked in research only
industry_vs_vertical,Sports & Recreation,Manufacturing (MWD),Sports & Recreation,Manufacturing (MWD),exergamefitness,PENDING RESEARCH,,
industry_vs_industry_research,Sports & Recreation,PENDING RESEARCH,Sports & Recreation,PENDING RESEARCH,exergamefitness,,Manufacturing (MWD),
sub_industry,Sporting Goods,NOT_IN_ENRICHED,,,exergamefitness,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,PENDING RESEARCH,quote_driven,PENDING RESEARCH,exergamefitness,,,
qbo_industry_vs_sector,,Manufacturing,,Manufacturing,exergamefitness,,,
total_events,5004,NOT_IN_ENRICHED,,,exergamefitness,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,exergamefitness,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,exergamefitness,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),boeckeler,Scientific Sample Preparation Equipment Manufacturing,,
industry_vs_industry_research,Food & Beverage,Scientific Sample Preparation Equipment Manufacturing,Food & Beverage,Scientific Sample Preparation Equipment Manufacturing,boeckeler,,Manufacturing (MWD),
sub_industry,Spirits,NOT_IN_ENRICHED,,,boeckeler,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,Manufacturing - Nanoscale Research Equipment,crm_pipeline,Manufacturing - Nanoscale Research Equipment,boeckeler,,,
total_events,1680,NOT_IN_ENRICHED,,,boeckeler,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,boeckeler,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,boeckeler,,,Confidence level tracked in research only
industry_vs_vertical,Construction & Building,Retail,Construction & Building,Retail,timberwolfforest,PENDING RESEARCH,,
industry_vs_industry_research,Construction & Building,PENDING RESEARCH,Construction & Building,PENDING RESEARCH,timberwolfforest,,Retail,
sub_industry,Lumber,NOT_IN_ENRICHED,,,timberwolfforest,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,timberwolfforest,,,
total_events,3850,NOT_IN_ENRICHED,,,timberwolfforest,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,timberwolfforest,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,timberwolfforest,,,Confidence level tracked in research only
industry_vs_vertical,Services,Wholesale and distribution services (MWD),Services,Wholesale and distribution services (MWD),lifetimeteallc,PENDING RESEARCH,,
industry_vs_industry_research,Services,PENDING RESEARCH,Services,PENDING RESEARCH,lifetimeteallc,,Wholesale and distribution services (MWD),
sub_industry,Professional Services,NOT_IN_ENRICHED,,,lifetimeteallc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,PENDING RESEARCH,crm_pipeline,PENDING RESEARCH,lifetimeteallc,,,
total_events,101,NOT_IN_ENRICHED,,,lifetimeteallc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,lifetimeteallc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,lifetimeteallc,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),redeagleinternational,Generic Agrichemicals Manufacturing & Distribution,,
industry_vs_industry_research,Industrial,Generic Agrichemicals Manufacturing & Distribution,Industrial,Generic Agrichemicals Manufacturing & Distribution,redeagleinternational,,Manufacturing (MWD),
sub_industry,Agricultural Chemicals,NOT_IN_ENRICHED,,,redeagleinternational,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,transactional,Direct-to-Farmer Distribution,transactional,Direct-to-Farmer Distribution,redeagleinternational,,,
qbo_industry_vs_sector,Manufacturing,Pesticide and Other Agricultural Chemical Manufacturing,Manufacturing,Pesticide and Other Agricultural Chemical Manufacturing,redeagleinternational,,,
total_events,7815,NOT_IN_ENRICHED,,,redeagleinternational,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,redeagleinternational,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,redeagleinternational,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),rapidindustriesqbd,PENDING RESEARCH,,
industry_vs_industry_research,Other,PENDING RESEARCH,Other,PENDING RESEARCH,rapidindustriesqbd,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,rapidindustriesqbd,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,rapidindustriesqbd,,,
total_events,718,NOT_IN_ENRICHED,,,rapidindustriesqbd,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,rapidindustriesqbd,,,Classification source tracked in research only
industry_vs_vertical,Food & Beverage,Manufacturing (MWD),Food & Beverage,Manufacturing (MWD),BonOpusSales,Life Science Products & Custom Protein Production,,
industry_vs_industry_research,Food & Beverage,Life Science Products & Custom Protein Production,Food & Beverage,Life Science Products & Custom Protein Production,BonOpusSales,,Manufacturing (MWD),
sub_industry,Craft Beer,NOT_IN_ENRICHED,,,BonOpusSales,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Manufacturing & Services - Custom Biosciences Specialist,quote_driven,Manufacturing & Services - Custom Biosciences Specialist,BonOpusSales,,,
qbo_industry_vs_sector,ManufacturerRepresentativeorAgent,Culture media manufacturing,ManufacturerRepresentativeorAgent,Culture media manufacturing,BonOpusSales,,,
total_events,2869,NOT_IN_ENRICHED,,,BonOpusSales,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,BonOpusSales,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,BonOpusSales,,,Confidence level tracked in research only
industry_vs_vertical,Other,Manufacturing (MWD),Other,Manufacturing (MWD),cfsusa1,Field Machining & Welding Services,,
industry_vs_industry_research,Other,Field Machining & Welding Services,Other,Field Machining & Welding Services,cfsusa1,,Manufacturing (MWD),
sub_industry,Unclassified,NOT_IN_ENRICHED,,,cfsusa1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,On-Site & Shop Manufacturing Services,crm_pipeline,On-Site & Shop Manufacturing Services,cfsusa1,,,
total_events,307,NOT_IN_ENRICHED,,,cfsusa1,,,Event count tracked in research only
classification_source,unclassified,NOT_IN_ENRICHED,,,cfsusa1,,,Classification source tracked in research only
industry_vs_vertical,Construction & Building,Manufacturing (MWD),Construction & Building,Manufacturing (MWD),stanwoodredimix,Ready-Mixed Concrete Production & Delivery,,
industry_vs_industry_research,Construction & Building,Ready-Mixed Concrete Production & Delivery,Construction & Building,Ready-Mixed Concrete Production & Delivery,stanwoodredimix,,Manufacturing (MWD),
sub_industry,Lumber,NOT_IN_ENRICHED,,,stanwoodredimix,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,Manufacturing & Distribution - Family-Owned Since 1966,mixed,Manufacturing & Distribution - Family-Owned Since 1966,stanwoodredimix,,,
qbo_industry_vs_sector,,Ready-Mix Concrete Manufacturing,,Ready-Mix Concrete Manufacturing,stanwoodredimix,,,
total_events,5118,NOT_IN_ENRICHED,,,stanwoodredimix,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,stanwoodredimix,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,stanwoodredimix,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),sumakenorthamericaMT,Industrial Assembly Tools & Pneumatic Equipment,,
industry_vs_industry_research,Industrial,Industrial Assembly Tools & Pneumatic Equipment,Industrial,Industrial Assembly Tools & Pneumatic Equipment,sumakenorthamericaMT,,Manufacturing (MWD),
sub_industry,Pneumatic Tools,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Exclusive Distribution & Service - North America,quote_driven,Exclusive Distribution & Service - North America,sumakenorthamericaMT,,,
qbo_industry_vs_sector,Manufacturing,"Dial indicators, machinists' precision tools, manufacturing",Manufacturing,"Dial indicators, machinists' precision tools, manufacturing",sumakenorthamericaMT,,,
total_events,10636,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,sumakenorthamericaMT,,,Confidence level tracked in research only
industry_vs_vertical,Healthcare & Medical,Wholesale and distribution services (MWD),Healthcare & Medical,Wholesale and distribution services (MWD),precisionsurgicalinc,Medical Equipment Distribution,,
industry_vs_industry_research,Healthcare & Medical,Medical Equipment Distribution,Healthcare & Medical,Medical Equipment Distribution,precisionsurgicalinc,,Wholesale and distribution services (MWD),
sub_industry,Medical Equipment,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,quote_driven,Distribution & Service Solutions,quote_driven,Distribution & Service Solutions,precisionsurgicalinc,,,
qbo_industry_vs_sector,MedicalDentalorHealthService,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",MedicalDentalorHealthService,"Medical, Dental, and Hospital Equipment and Supplies Merchant Wholesalers",precisionsurgicalinc,,,
total_events,2966,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,precisionsurgicalinc,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),theblastbagCo1,PENDING RESEARCH,,
industry_vs_industry_research,Industrial,PENDING RESEARCH,Industrial,PENDING RESEARCH,theblastbagCo1,,Manufacturing (MWD),
sub_industry,Abrasives,NOT_IN_ENRICHED,,,theblastbagCo1,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,theblastbagCo1,,,
total_events,3047,NOT_IN_ENRICHED,,,theblastbagCo1,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,theblastbagCo1,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,theblastbagCo1,,,Confidence level tracked in research only
industry_vs_vertical,Industrial,Manufacturing (MWD),Industrial,Manufacturing (MWD),solsticeag,Specialty Agricultural Products Distribution,,
industry_vs_industry_research,Industrial,Specialty Agricultural Products Distribution,Industrial,Specialty Agricultural Products Distribution,solsticeag,,Manufacturing (MWD),
sub_industry,Agricultural Products Distribution,NOT_IN_ENRICHED,,,solsticeag,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,crm_pipeline,Exclusive Distributor - Water-Soluble Fertilizers,crm_pipeline,Exclusive Distributor - Water-Soluble Fertilizers,solsticeag,,,
qbo_industry_vs_sector,WholesaleDistributionandSales,"Fertilizers, of sewage origin, manufacturing",WholesaleDistributionandSales,"Fertilizers, of sewage origin, manufacturing",solsticeag,,,
total_events,17896,NOT_IN_ENRICHED,,,solsticeag,,,Event count tracked in research only
classification_source,manual_verification,NOT_IN_ENRICHED,,,solsticeag,,,Classification source tracked in research only
confidence,high,NOT_IN_ENRICHED,,,solsticeag,,,Confidence level tracked in research only
industry_vs_vertical,Food & Beverage,Wholesale and distribution services (MWD),Food & Beverage,Wholesale and distribution services (MWD),akzanwholesale,PENDING RESEARCH,,
industry_vs_industry_research,Food & Beverage,PENDING RESEARCH,Food & Beverage,PENDING RESEARCH,akzanwholesale,,Wholesale and distribution services (MWD),
sub_industry,Craft Beer,NOT_IN_ENRICHED,,,akzanwholesale,,,Sub-industry detail exists in research but not tracked in enriched
workflow_pattern,mixed,PENDING RESEARCH,mixed,PENDING RESEARCH,akzanwholesale,,,
total_events,2274,NOT_IN_ENRICHED,,,akzanwholesale,,,Event count tracked in research only
classification_source,llm_classification,NOT_IN_ENRICHED,,,akzanwholesale,,,Classification source tracked in research only
confidence,medium,NOT_IN_ENRICHED,,,akzanwholesale,,,Confidence level tracked in research only
